TweetId,Label,cleaned_text
298453988205031424,Sports,retweet to welcome back rafaelnadal this week at the vtropen atp tennis
306481199130505216,Sports,tonights scottish first division match between dumbarton and raith rovers has been postponed due to a frozen pitch 
305973615260737537,Sports,st test over   runs j pattinson  m henriques  aus  indvaus  bcci
304887139001331712,Sports,to donate to rallyagainstcancer go to  or text rall xa to  aegonchampionships
295479215464263681,Sports,rt australianopen todays ausopen attendance   a nd sunday record previous  in  tournament attendance  th 
286711773107732480,Politics,built in  visakhapatnam port is indias largest coaliron ore port amp has a km rail network within its facility 
305848676524380160,Politics,day  bcim car rally today is the last day of the rally in bangladesh in about an hour convoy will depart for indian border bcim
294676791291961344,Sports,lasith malinga has been voted by you the fan mvp for bbl 
306130685939298304,Politics,rt if you agree its time for republicans in congress to protect middleclass familiesunot tax loopholes for millionaires jobsnotcuts
306282573942906880,Sports,rt porschesydsth want to join porsche at the australian grand prix get your tickets now dont miss out  aus 
305197421217062912,Sports,play continues in chennai australia  indvaus
266036907169939456,Politics,attn stations sandraendocnn amp gkhcnn will have generic liveshots  amet give your viewers the view from both campaigns
293402106776416256,Politics,dmitry medvedev has visited adler thermal power plant where he attended the ceremonial launch to full capacity sochi 
266003523211243522,Politics,cnn projects republicans will retain control of the us house u potu
297505428936462336,Politics,working toward a tech sector that reflects america  yesterday i had the pleasure of speaking at the technology 
304367142898368512,Sports,nitrocircuslive warming up for their big synchro trick train jump how awesome is that 
306394344108208128,Sports,accordingtoaldo spot on alex
304943796142104576,Sports,armageddonukf drop us a link once its up 
306293507037986816,Sports,the test is over early so the australians are getting some practice warne has come out to chat to lyon indvaus 
304636853422792704,Politics,watch gen stanley mcchrystal discusses how he changed special operations 
26597185504157696,Sports,quite good victory there from sunshine watson et al dominated like big brother in the backyard ausveng
294072579369603073,Politics,dmitry medvedevs interview with bloombergtv wef davos 
306448783846289408,Sports,read the joint ecb amp surreycricket statement  
306716797116231680,Sports,its a thriller at the mcg we havent seen a ryobiodc final like this since well last year live blog 
296774060619227136,Sports,tottylynn woo thanks very much 
277090142072762368,Politics,medvedev parties should propose slogans and programmes that meet peoples needs im sure small parties will gain popularity
293143975458660353,Sports,weve just announced the  atp world tour calendar welcome aboard rio 
292364599032954880,Politics,inauguration facts and figuresnas the nations capitol gets ready for the th presidential inauguration somu 
304276001532297217,Politics,seckerry our challenge is to tame the worst impulses of globalization as we harness its ability to spread information and possibility
306700917124788225,Sports,game on at the mcg hussey gone for  hopes picking up his second vic   with rain threatening  ryobiodc
301754479139758080,Politics,rt un worldradioday  did you know you can listen to unradio in  languages listen online here 
295556859065143298,Sports,read all about it novaks triple treatthe final match report  ausopen djokovic murray
304820727897534465,Sports,r ashwin is getting drift turn and bounce on his home ground cowan and hughes out  indvaus
295292878383632384,Politics,there can be no contentment for any of us when there are children millions ofnchildren who do not receive an education nelsonmandela
306463693678448641,Sports,rt mdoss espn hot dog eating contest please mynflcombine
279295324231700480,Politics,dmitry medvedev the internet has created a new matrix of communication between government and society opengovtrussia 
292591500167090176,Sports,cutting starts the fifth over at  bbl bigfinals
306698831125438464,Politics,drrajan economy has slowed due to external and domestic factors
268804478432604160,Politics,pres obama no evidencethat classified information was disclosed that would have had a negative impact on our national security powe
288192101424975872,Politics,rajagra retinaindia thanks happy to learn more about how they can get involved
274452117807312896,Sports,rt phixis khawaja to captain prime ministers xi against sri lanka 
305652333084295169,Sports,hello from the etihad stadium in manchester team news is expected soon amp well have match updates here too kickoff is pm cfc
297420702024339456,Politics,vladimir putin met with veterans of the battle of stalingrad  and will visit volgograd formerly stalingrad tomorrow
305752091723456512,Sports,rt colinfleming champions thanks to rohanbopanna for a great week and thanks for all the support and messages 
259750395742666752,Politics,today is the last day to enter for a chance to win a guitar signed by kidrock and paulryanvp enter here 
305890648370860035,Sports,st test over   runs b kumar  ms dhoni  ind  indvaus  bcci
294002404263866368,Politics,i believe that britain should want to remain in the eu so the european union should want us to stay euspeech
297052044622180352,Politics,the posse foundation selects first cohort of veterans for college success program 
306811643050995714,Politics,discover europe discover eu capitals of culture on foursquare subscribe to our ep tip list 
306692218058575872,Sports,ryan harris picks up the huge wicket of aaron finch for  victoria now  in the th live blog  ryobiodc
284899494817046528,Politics,telephone conversation with president of serbia tomislav nikolic 
293223915734585344,Politics,video in english press conference by chief cabinet secretary sugajanuary  amn
306668384416845825,Sports,paris stgermain want waynerooney real madrid chasing evertons nfellainim plus more football gossip 
306778829429542913,Sports,redfleety quite loud but it all adds to the atmosphere of the ground not many like it in the world
36273368277716994,Sports,can we get a big happy birthday to the aussie half of followtheashes happy birthday lessoninpride also  yrs in oz today for me 
303872036550356993,Politics,feedthefuture is helping keepwhatureap tune in here to find out how 
303457274368782336,Politics,video pm david cameron holds question and answer session at unilever indian headquarters in mumbai  pmindia
282821497637195776,Politics,postal stamps for alleppey lighthouse  years on the left amp mahabalipuram lighthouse  years on the right 
301522052773466112,Politics,tonight i propose working with states to make highquality preschool available to every child in america sotu
303783744395943937,Politics,photo meps debate mff eu summit with euhvrbarrosoeu giannipittella  amp  ufeuroparlphoto
305943518545862656,Sports,st test over   run  wkt m clarke  d warner  aus  indvaus  bcci
48039113760317441,Sports,that six from watson just landed in pakistan canihavemyballback
306511770397331456,Sports,goal aberdeen  ross county gary glen   spl
304576724249743360,Politics,video  meps  important topics  mff amp family rights in eu europarltv with phlamberts amp alexandrathein 
302755315554844672,Politics,well soon be uploading the recce visit video of the bcim car rally the epic kms journey from kolkata to kunming china
293256934751084544,Politics,sport is a great force for unity amp reconciliation nelsonmandela
301998180734734336,Politics,alternative fuels debate are green cars the future of european transport article 
300586129206431747,Sports,jackiemurray congratulations on being our th follower heres a special message from the aegon gb fed cup team 
303533401900720129,Politics,barry posen makes the case for a less activist us foreign policy 
255676358590603264,Politics,my vision for a vibrant rural america puts forth agriculture policies that support farmers and ranchers read my plan 
299173523409219584,Politics,my quarterly newsletter is out please visit  for more information
304266887422951426,Politics,rt usembassybbdos seckerry our engagement with the rest of the world begins by making important choices together
295572664804847617,Sports,a special thanks to our sleepisfortheweak crew we couldnt have done it without you thanks everyone for following and see you next year
302272344989249536,Sports,blade runner pistorius story looks to be straight out of ripleys believe it or not
302014983435345920,Sports,as always use the whereschris hashtag with your answer  first right will get added to our hall of fame list 
303784962044329984,Sports,thanks for all your replies to the tuesdaytrivia question the answer is jimmy sinclair at the old wanderers ground in johannesburg
298827782438408192,Sports,rt officialoafc tonights game has been postponed  
305324243653111808,Politics,why us involvement in asias island disputes will mean more friction  not less 
305415693841608706,Politics,horsemeat video epenvironment committee wants better labelling amp tougher controls amp sanctions after fraud scandal 
292607807352602624,Sports,out thomas caught behind for   off the bowling of cutting  off  required bbl bigfinals
304840370741719041,Politics,iamamer bizarre
303429989175545856,Politics,latest from david cameron india trip with group of  business reps education specialists amp parliamentarians  pmindia
301518596016836608,Politics,michelle obama arrives item  sotu
303541250634698752,Politics,proposals of governmentrf for housing privatisation deadlines 
292580252092350465,Sports,rt heatbbl another  from danchristian heatingup
303822911125475328,Sports,john terry has been looking ahead at the rest of the campaign  cfc
294328152434540544,Politics,secretary er interacts with faculty of school of international studies at jawaharlal nehru university new delhi 
304465720899686400,Sports,dean jones recalls when he urinated involuntatily and vomited while scoring  in the epic tied testn
304635222744506369,Politics,rt pressbrief hyderabadblasts  helpline number    plhelp rt shashitharoor aicctwee 
265991607608827904,Politics,ohios cuyahoga county board of elections director speaking to media live now on ns ch 
302211318205796352,Politics,rt anndromney lucky me with craig and marys new twins born today i become grandmother to  
304528101893885953,Politics,heres a sneak peek into the ongoing team brief for the bcim car rally participants bcim 
299388928362950656,Sports,aadityavs jim laker
32650667453583361,Sports,bloody good day to be batting im in the members end with a beer and still sweating like a scouser trying to walk past an unlocked car
298105567413682176,Politics,san francisco and baltimore mayors put service on the line for super sunday 
269491417179643904,Politics,obama wishes speaker boehner a happy birthdayjokes about how hes not sure how many candles to put on the cake pofr
301513523685638144,Politics,mr speaker the president of the united states 
282442386179764224,Politics,joint news conference following russiaeu summit 
306445271796158464,Sports,rt gordonfarquhar ecb statement following verdict in tom maynard case says they will develop out of competition drug testing including 
291008735369895936,Politics,on jan  pmabe met with jocs president takeda amp some players of london  olympicsamp paralympic gamesn
297050722481106944,Sports,get the lowdown on this weeks daviscup ties in our preview as djokernole represents serbia  atp tennis
304615981462994944,Sports,pmd up to the umpire to decide at the time if thats a no ball or a dead ball based on the bowlers actions i would imagine
293906870521966592,Politics,joint statement of the govt and boj on overcoming deflation and achieving sustainable economic growth january  n
304517127686217728,Politics,how could euus trade deal tafta look like comm degucht presents recommendatn to eptrade report owlyhurwg tafta
306278637647310848,Sports,rt mrsrottmann ausgrandprix our boys cant wait for this year flights booked earphones packed bring it on 
299970991231234048,Politics,transcript of pm david camerons press conference on eubudget agreement at european council  euco
293091974913851393,Politics,in honor of the th presidential inauguration landmarks in the nations capital are decked out in red whitu 
265821210351386624,Politics,a brighter future is out there waiting for us letus choose it today 
300255122917822465,Politics,rt caerusupdates irregular warfare is actually quite regular  maxboot foreignaffairs
304366657218945024,Sports,rt chelscanlan nitrocircus boom ausgrandprix f cantwaitforausgp 
305972846075723776,Sports,st test over   runs j pattinson  m henriques  aus  indvaus  bcci
300220483503288321,Politics,weekly address averting the sequester and finding a balanced approach to deficit reduction 
304041066003300352,Sports,rt sportscenter cody zeller is the most complete player ive seen in college basketball  magicjohnson iuvsmichst
306774776662327298,Politics,obama on the devastating impacts of severe budget cuts that will begin friday if congress doesnt act  jobsnotcuts
274795065577181184,Sports,testmatchsofa australia are very rudderless need a bit of mettle clarkey looks perplexed ausvsa
304132694898520064,Politics, out of  members of upper house of afghan parliament visited india recently for a study tour 
305025419533488128,Politics,the uneasy peace that exists between china and japan will not be deepbut it will endure 
300142205606187008,Sports,gbfedcup first up for our third group tie in  mins will be laurarobson v arn fb heatherwatson v babos
302402865039822849,Sports,simmonsb hi brad  that info is based on the views of fans
306230836842344448,Sports,watch highlights of federers firstround win at ddftennis  atp
293998970370412546,Politics, principles for a new eu competitiveness flexibility power flowing back to member states democratic accountability fairness euspeech
301973358508126208,Politics,kum mamata banerjee honble cm of west bengal india will flag off bcim car rally on  feb from salt lake stadium kolkata hrs
305302639225212929,Sports,tendulkar shines in chennai 
304051636278530048,Sports,williams confident two part exhaust vane is within f rules 
304465530230824961,Sports,buy your ausgp general admission tickets before march  for early bird prices f cantwaitforausgp 
298928728770220032,Sports,trishe good that you are positive patricia  it is only half time after all
304549410874998786,Sports,oscar looks ahead to tonights game with acspartaen and beyond  cfc
300008386693562368,Politics,addressing hiv in the black community  ed note this was crossposted from the root yesterday on black hiva 
291515114107056128,Sports,eight off the over   off  needed marsh  not out bbl bigfinals
306059217524113412,Sports,we will publish the best city guide tips for ct on the website of cricketicc and also rt the best responses as well ctguide
282796682155016192,Politics,released a postal stamp to commemorate  years of the beautiful alleppey lighthouse kerala 
299145827899813888,Politics,photo standing ovation for president moncefmarzouki tunisia visiting ep  amp  europarlphoto
305977595923685377,Sports,paulmcs great shot
303754002376568832,Sports,lou vincent announces his retirement on twitter 
301029537758732288,Politics,rt wwaystation we hope your day is this good  
304785918789824513,Politics,rt doctrineman is irans single minded pursuit of the bomb really more like wiley e coyote strapped to an acme rocket  
299812500868845568,Politics,ministry of iampb to host live twitter conference on community radio today  to  pm  mibindia
305643982858383360,Politics,photo the convoy has started rolling out to sylhet from dhaka stay tuned for more pics 
306419898354110465,Politics,rt civsecatstate seckerry my job is not just to talk to leaders of the world but to talk to you  the future youthconnect zeenat
303515796431335425,Sports,suzie bates has jumped five places to claim a careerbest number two spot in the latest iccrankings for womens odi batters
302084382926184448,Politics,joint meeting of boards of trustees of the siberian and southern federal universities 
301115891322601472,Sports,rt chelscanlan good luck for the mazdaceleb race iamjessicagomes  i havent seen you in so long see you at ausgp ausgrandprix  
296280234767024130,Politics,president obama announces additional humanitarian aid for the syrian people 
301588796888190976,Politics,were now on instagram too follow us at indiandiplomacy 
292019002564292609,Sports, rafaelnadal to play  of the  clay events during the south americanmexican golden swing in february  atp
306801584103366656,Sports,wigan coach shaun wane says salford city reds made a bid for sam tomkins but said a deal was never going to happen 
286263035302125568,Politics, january  nelsonmandela says you can become anything through study amp hard work 
301555212395626497,Sports,rt bdutt newspapers make a return to the stands in kashmir valley after four days as a partial lifting of restrictions begins
301013327692320769,Politics,video review eubudget summit hollande tunisian president fish reform violence against women 
254250169334366210,Politics,instead of creating jobs barackobama is creating debt we canut afford four more years of his borrowing amp wasting 
293200501057679360,Sports,bbl wraps up second successful season 
306801966313504769,Politics,radicalomnivore great thank you for your patience
306131672687079424,Sports,johncharles whufcofficial hi john it was taken in november  so hed have been  at the time
305236961147355137,Politics,rt itswillyferrell phones get thinner and smarter people get fatter and more stupid
305974325440294912,Sports,summers coming a look ahead to  
306718293903933440,Sports,richrushecho not quite as big as it looks there the camera angle does make it the ground look huge
301529739410153472,Politics,rt if you support the presidents plan to reduce gun violence and help protect our kids nowisthetime 
291008916865818624,Politics,on jan  pm abe received a request from mr hirokazu nakaima governor of okinawa prefecturen
301975918933594113,Politics,rt pmoindia new cultural exchange programme french film festivals including the cannes festival to celebrate the centenary of india 
281283925916147712,Politics,the anc offers a home to all who subscribe to the principles of a free democratic nonracial amp united south africa nelsonmandela 
276578443947286529,Politics,any man or institution that tries to rob me of my dignity will lose because i will not part with it at any price or under any pressure nm
302384897123835904,Politics,vladimir putin assigned emergencies minister vladimir puchkov to provide aid to victims of meteorite hit in the urals
26195618619723776,Sports,and joke of  to date hilditch i think weve done a very good job as a selection panel comical exchange at 
305635426880860162,Sports,ind leads crosses  partnership   bhuvneshwar  dhoni   indvaus
304691110939353088,Sports,prikryl takes a shot and cech saves pushing the ball out for a corner which is saved cfc
266016303519780866,Politics,as the numbers roll in let cnnnewsource correspondents break down the race for your viewers sandraendocnn amp gkhcnn are live book now
304265809289703425,Politics,rt usaid seckerry says there is nothing foreign about foreign policy it matters to our everyday lives 
278137180516384768,Politics,mpumalanga primary school gets powerful education boost with a mandeladay library 
303776984545259520,Sports,rt cwbafrica want to make a difference through cricket we are recruiting for volunteers  please rt cwb 
305635208697376769,Sports,fans may have thronged chepauk to see a century from tendulkar but were blessed to see the innings of a lifetime from mahendra singh dhoni
261865634856595457,Politics,i commit to you that when paulryanvp and i get to washington we will bring big change to washington to get this country on track
286424378625912835,Politics,at mahindra satyam a stpi regstrd company vizags it sector grew  last year due to low op costsskilled workforce 
301521584865288193,Sports,shop for your teams bbl gear now  off storewide  
306449954891759616,Sports,rt bbcbrynpalmer france recall fullback maxime jpr medard amp perpignan lock sebastien vahaamahina to matchday  to face irelan 
306785662781251584,Politics,rt whitehouse rt if you agree our troops amp veterans shouldnt have to bear the burden of deficit reduction  
297604122016890880,Politics,i was excited to be free amp to see the crowds that had come to welcome menalthough i had not expected such a turnout nelsonmandela
306724133444657152,Sports,have you had your say on the best century in the history of the icc champions trophy vote now at  ct
279296560595091457,Politics,conference on open government communication between government and society skolkovo opengovtrussia 
292628760493170688,Sports,rt ivokarlovic what a match congrats to commodus but i kinda wanted to see lamonf do the dougie
301413505859461120,Politics,rt roubiniglobal the american way of distributing welfare is lopsided and incomplete foreignaffairs 
306265929006866433,Sports,st test over   runs v sehwag  c pujara  ind  indvaus  bcci
291551772483411969,Politics,medvedev the governments objectives also include providing the conditions for the populations geographical and professional mobility
254614361174310912,Politics,one month to gouvolunteer for the campaignus special election day project at the polls u sign up at 
279645380340228096,Politics,vladimir putin holds talks with brazilian president dilma rousseff 
305621755786035200,Sports,rt cricketingbears thanks boydrankin for coaching tips and bringing the cricketicc champions trophy to streetchance finals yesterda 
291146778206670848,Politics,dmitry medvedev has visited the zapolyarnoye oil gas and condensate field to attend the launch of production at full capacity yamal
303453341105668096,Politics,job opportunities at prasar bharativisit 
304716394891735040,Sports,rt bbcsport chelsea captain john terry were delighted to go through it wasnt our best performance but were through and thats al 
291430571329064960,Sports,scorchersbbl assistant coach adam griffith hails the impact of alfonso thomas  bbl bigfinals
289717017722892288,Politics,video in english press conference by chief cabinet secretary suga january  pmn
304430220595822592,Sports,the cleveland cavs have found new royalty all hail king kyrie
306627329524908032,Sports,players are coming off the ground as the covers come on hopefully its just a short delay qld   ryobiodc 
305986687547363328,Sports,st test  r jadeja to m henriques  runs  indvaus  bcci
304243185218097152,Politics,rt conx read the who world report on disability  disabilityrights
301134009872818176,Sports,richardsf cantwaitforausgp 
304282579018866688,Politics,equipping the nationus future innovators  in his state of the union address last week president obama issued a 
306163031140868096,Sports,rt ffamily lets have your predictions which drivers will be on the podium at the ausgrandprix answer and rt please cantwaitfora 
281775039001534464,Politics,there is nothing personal in the khodorkovsky case it has to do with an economic crime
306524377896325120,Sports,get involved with bbclive who is your playeroftheyear who has impressed you this season enough to get your vote tweet playeroftheyear
297357087799922688,Politics,video in englishpress conference by chief cabinet secretary suga february   pmn
281060380225175552,Politics,the prime minister has visited the house of veterans in st petersburg stpetersburg 
302529611517001728,Politics, in  people sleep hungry every day infographic on foodinsecurity in the world  keepwhatureap
299497880769671168,Politics,medvedev only facilities essential for ensuring the governmentus strategic goals must be kept as federal property
299161123196907522,Politics, goi has also appointed a group under dr ganguly exdg icmr to study adverse health effects on humans amp other species in india
306366723114819584,Sports,winners decided at bucssport individual championships   
296679295294783488,Politics,rt chidu tourism ministry will have to change its slogan to intolerantindia unless we flush down communal extremist dregs of all r 
305637720536010752,Sports,st test over   runs b kumar  ms dhoni  ind  indvaus  bcci
305213051022475264,Politics,with the looming threat of increased instability in indias neighborhood its about time we depoliticized the internal security debate
301441752886284290,Politics,sotu whos seated with the first lady  hereus who will be seated in first lady michelle obamaus box 
301190146450137090,Politics,will chinas oneparty rule survive a debate yes  vs no 
305270910422745092,Politics,we are now heading to the national parliament premises in dhaka bcim
305114326866464768,Sports,confirmation of englands team cook bell trott root morgan buttler woakes broad swann anderson finn nzveng
306774441382277122,Politics,everything you need to know about the latest useu trade talks why they matter and how they can actually succeed 
305294204375027714,Sports,goal  a disappointing day for chelsea gets worse as dembele makes it four for fulham cfcu
305938563206365184,Sports,st test over   runs d warner  e cowan  aus  indvaus  bcci
292021439761108993,Politics,watch four kids who want president obama to do something about gun violence 
265992687528861696,Politics,us senator bill nelson will come out momentarily to speak to the media live signal on ns ch  source cfnewsnn nnsource central
305904609615032322,Sports,st test  wicket b kumar is out c michael clarke b peter siddle  all out indvaus  bcci
303085238366658560,Sports,coaches check out the latest content from the high performance centres coach workshops 
305895831175843840,Sports,in case you were wondering ms dhoni is not being watchful on the th morning two fours and a six already in  mins of play
288514739393404929,Politics,bdutt pritishnandy dots norms are for all of india wrote to all state govts but not all municipalitiespanchayats are acting fast enough
306783064254709761,Sports,juan martin del potro defeats indias somdev devvarman   to win through to the quarterfinals of the dubai championships tennis
304764601638211585,Sports,rt espnstatsinfo this is just the third time in tiger woods career that hes been eliminated in the st round of the wgcaccenture ma 
296765146238443520,Sports,silvinhaniele thanks  glad to hear you enjoyed the live stream
288967270661754880,Politics,dmitry medvedev discussed plans to develop the tver region with its governor andrei shevelev 
305520579207888896,Sports,rt deathendsfun today derek randalls birthday say a quiet happy birthday to the electrifying fielder who grabbed this famous catch 
305219985410781184,Sports,nsw  def womens invitational xi  to win the womens division of the imparjacup  full scorecard 
304739848198184960,Sports,rileygoyote we would like to think bill murray loves tennis
304568879915622400,Sports,mumbai indians name ricky ponting as their captain for ipl  sachin tendulkar will play under him
301970662438862848,Politics,food minister expenses of the states are being borne by the center through various schemes
306064214718545920,Politics,if you missed we the people with pandajay thekiranbedi amp others on whether india is apathetic on terrorism catch it at  pm
34212747117998080,Sports,jlstockdale im sure we do just if broadcasters are going to take the piss then they shouldnt be given it on a platter
304617732807221248,Politics,israel recently downgraded its assessment of when iran could go nuclearagain the cost of crying wolf 
301650422073016321,Politics,romantic places in europe for valentine sozialesdorf suggests tunnel of love ukraine  tweet with loveeurope
256546738121367552,Politics,paulryanvp wants this debate tonight u and i know heull do us proud vpdebate romneyryan
306060782435721216,Politics,drc conflict has resulted in five million deaths since  read afasstsecy carsonus powerful message on dipnote 
304442785610752000,Sports,kansas oklahoma state overtime you should probably watch the end of this game gt  kuvsokst
279332597836943360,Politics,susan rice has withdrawn her name for consideration to be secretary of state elizabeth corridan will have a special report pkg at pmet
301115814621372417,Sports,rt blackglassau nitrocircuslive is coming back to australia and theyre making an appearance at ausgrandprix win tickets http 
306343364385730560,Politics,mainukeee 
293022450705395712,Politics,dcs newseum has a prime spot along the inauguration parade route and is decked out for the occasion 
283914163716251648,Politics,please read the article on women mariners in todays et congratulations to sci for taking the lead in empowering women sailors
281774038743920640,Politics,our relations with the us are normal and dont need a reset the bmd dispute has a negative impact but we should search for a compromise
305944907795795968,Sports,st test over   runs d warner  m clarke  aus  indvaus  bcci
302059565707579393,Politics,to europe with love havel heart in front of ep what is your most romantic place in europe valentine loveeurope 
302226703709777920,Politics,securing our nationus borders  flying on the us side of the usmexico border and overlooking the rio grande 
304187755305512960,Sports,our youngsters take on fcbarcelona tonight in the nextgenseries find out more here  cfc
301859469317525504,Sports,for all those backhands roger federer says thanks a million read to learn why  atp tennis
303883951716569088,Politics,the marchapril issue is now online visit  for highlights 
306507494254059521,Sports,ht barcelona  real madrid agg  cristiano ronaldos penalty is the only goal separating the two sides in elclasico bbcfootball
301906328492863491,Sports,sahara groups troubles multiply with sebi order on attaching their properties etc where does that leave pune warriors
292225545087889408,Politics,pm shares disgust and condemnation at brutal and savage terrorist attack that has been unfolding in algeria 
305716984513953792,Sports,this was the scene at wembley ahead of the capitalonecup final kickoff capitalonecup 
300553014152933376,Sports,gbfedcup watson wins    
305282728239198208,Sports,the covers are drawn on traeger park for another year congratulations to everyone involves in the  imparjacup 
298389641713815553,Politics,rt hmtreasury chancellor  is the year when we reset our banking system bankingreform
303100319229947905,Sports,australia has moved onto  after  overs going into the batting powerplay in the wwc final follow live at 
300536641624342528,Sports,gbfedcup bulgaria breaks for a third straight time and takes the opening set  in  mins
279819427283881984,Politics,we cherish our constitution and want to ensure that its rights become a living reality for all our people nelsonmandela
301970706634252289,Politics,food minister states are free to pass on burden of distribution to the consumers under the new bill similar to provisions under tpds
23917795691,Sports,william gallas of tottenhamhotspur made his debut playing  minutes in a reserve game against qpr spurs won the game 
306473246512009216,Sports,get involved oldham fans can you overcome everton at goodison what are you chances text  or tweet bbcfootball efc v oafc
295128898910433280,Sports, djokernole is ready to play a long australianopen final against andymurray will it be a setter  atp tennis
301902522497527809,Sports, days hrs amp mins follow the coundown at  rt beckymooreo ausgrandprix how many days till ausgp 
304276573962526720,Politics,seckerry when terror and tragedy visit our neighbors many nations give of themselves to help but only one is expected to
306466818023890946,Sports,gallery missed swanseas opentop bus parade bbcwales had it all covered  swansparade bbcfootball
304854581597319169,Politics,there are few misfortunes in this world that you cannot turn into a personal triumph if you have the iron will amp the necessary skill madiba
303512423091036160,Politics,rt ufjduch josephdaul says eu summit was a meeting of carpet dealers amp its result is not acceptable as it stands euco epp
305874427671896064,Sports,with scores of    and  aaronfinch is averaging  in the series at a strike rate of  ausavengl
306701203918696448,Politics,drrajan we expect outlook to improve and growth to be  in 
305641520189546496,Sports,st test over   run b kumar  ms dhoni  ind  indvaus  bcci
24140664013,Sports,the new astonvilla manager gerard houillier is targeting a top four finish in his first season in charge of the club
306230870547771392,Sports,still ausgp single day tickets available for saturday in schumacher  amp webber  grandstands
34089375734317056,Sports,is this the first time ever four wicketkeepers have played in the same match haddin paine prior davies
304533269712601088,Politics,haroldholzer this is a great time to talk about lincoln is the th anniversary of the us civil war
300518167304880129,Sports,gbfedcup bulgaria breaks for  second set
299072614113091585,Politics,chairman epbudgets lamassoure explains europarlen demands for eubudget mff  from am cet 
291846468824866816,Sports,who is your bbl mvp  bbl
306459366607953920,Politics,is america losing its sway in the global arms market defense experts debate 
305778155820552193,Sports,rt espnnumbers kobebryant hits  pt fg  in pt performance vs mavs in his previous  games he was   from be 
306278574388805633,Sports,mwg preausgp checks done check 
306326913239101440,Politics,railway budget free wifi facilities will be provided on several trains
296766704585953280,Sports,emilyward excellent thanks for the feedback 
304936809748643842,Sports,for me viru holds the key to indias fortunes in this test
306602285432193024,Sports,rt ferraritifosi ausgrandprix you guys are the best in the business ausgp at albertpark is a great place for the race th year 
303664853724307456,Sports,did you see lewis hamilton talking about his move from mclaren to mercedes on bbctopgear on sunday  f ausgp
294829477354156034,Politics,watch the film india africaa shared future a unique public diplomacy inititive 
276932267396444160,Politics,the biggest threat to democracy socioeconomic justice amp economic growth in this country is the monopoly control by a few companies nm
302318665985048576,Politics,india and france sign mou to strengthen cooperation in railway sector
306814525099884544,Sports,rsportuk adicricket send pics
304275208687210496,Sports,sreemoytalukdar saving for a party on my terrace  or a book
266233012352606208,Politics,mitt romney begins his first day as a former presidential candidate emily schmidt reports from boston  pywe
22859194231169024,Sports,rt pencilcricket on average watson is involved in a runout every four test matches ashesfacts ashes
306286273184800768,Sports,buy your ausgp general admission tickets before march  for early bird prices f cantwaitforausgp 
304402787335303170,Politics,live webchat with lincoln scholar amp civil war era expert haroldholzer feb at estutc  usembislamabad conx
304549919065247744,Politics,whitehouse fact sheet advancing rights of lgbt people globally  statedrl humanrightsgov
305732964027867136,Sports,ms dhoni is the first wkcaptain to score a test double century the previous best was  by alec stewart v south africa in 
301975903217516544,Politics,rt pmoindia pm with fhollande  we share similar worldviews on many issues including on the need to stabilize the global economy and 
292588717602897921,Sports,shot marsh takes on roach with the pull shot hitting him just wide of mid on after two scorchersbbl  bbl bigfinals
304733252487352321,Politics,rt whitehouse kids dancing eggs rolling iamkidpresident and president obama announce the white house eastereggroll  
306388497718198272,Politics,rt mibindia railbudgetnextgen eticketing sys to be rolled out capable of handling  ticketsmin against now amp lac 
266055194985517057,Politics,hearing we are a few minutes away from romney remarks  ns ch  and on hd coords see newsource website
266012938584875008,Politics,in senate race joe donnelly acceptance speech live ns ch 
306720995195101184,Sports,todays qsteaser from qofsofficial who are the four new zealand bowlers to have taken  or more test wickets bbcsportsday
301179556298121216,Politics,the st press conference by the chief cabinet secretaryafter the information of a nuclear test by north korea n
23918399158,Sports,manchester city vs blackburn rovers newcastle united vs blackpool west brom vs tottenham hotspur west ham united vs chelsea
296877563576451073,Politics,the purpose of freedom is to create it for others nelsonmandela
305989216133857280,Sports,st test over   runs n lyon  m henriques  aus  indvaus  bcci
299207523070779392,Politics,vladimir putin has visited olympic facilities of the mountain cluster in sochi 
305901143937122304,Sports,st test  n lyon to b kumar  runs  indvaus  bcci
277470801492602881,Politics,the presidencyzas statement relating to nelsonmandelas hospital admission 
306068569228185602,Sports,rt taramoore great to win my first  singles title nice start to the year but there is more to come
305187868173795328,Sports,out mclarke out for a magnificent  looking to loft jadeja he is caught in the deep by kumar aus  indvaus
266199042814529536,Politics,vladimir putin congratulates barack obama on his us presidential reelection 
304937021590339584,Sports,michael clarke got his rd  today but hashim amla falls eight short of his th so it goes legendsboth
300534476545593344,Sports,gbfedcup bulgaria gets another break for 
300512512896552960,Sports,gbfedcup robson gets an immediate break for 
305842455801131008,Sports,australia a have settled to be  after  overs with aaronfinch  and acvoges  live scores  ausavengl
301572547512774656,Sports,ayrtonads awesome see you at the ausgp
306482609226149888,Sports,barcelona v real madrid  gmt barca have named a strong side with lionel messi flanked by pedro and andres iniesta elclasico
304695483799048192,Sports,mikels cross finds torres and his shot goes over the bar halftime chelsea    sparta prague cfc
298758578418884609,Politics,photo french president fhollande debates future of the eu with meps euco ep mali  europarlphoto
294383298346643459,Politics,pm g will drive serious debate on tax evasion amp avoidance tougher standards automatic information exchange lets explore them wef
295525934767939584,Sports,mindmoment see you next year thanks for following 
24469856217,Sports,header of his own on  mins robert huth got the winner for stoke in stoppage time
